Sector - Reduction Level,Emissions (MMTCO2e)
Mobile Combustion - Trucks - R1_89_R2_54,0.9157614127869408
Mobile Combustion - Buses - R1_89_R2_54,0.010354047738999393
Electricity Consumption - Residential Electricity - R1_89_R2_54,0.31319054392594026
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_54,0.359676678463568
Stationary Combustion - Residential fuel oil - R1_89_R2_54,0.3888990670980314
Stationary Combustion - Residential natural gas - R1_89_R2_54,0.2763230213591276
Stationary Combustion - Residential propane - R1_89_R2_54,0.030702557928791955
Stationary Combustion - Commercial fuel - R1_89_R2_54,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_54,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_54,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_54,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_54,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_54,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_60,0.4777734416116812
Mobile Combustion - Motorcycle - R1_89_R2_60,0.017015401180638372
Mobile Combustion - Trucks - R1_89_R2_60,0.8310136601451564
Mobile Combustion - Buses - R1_89_R2_60,0.00939584807653982
Electricity Consumption - Residential Electricity - R1_89_R2_60,0.28420679949669475
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_60,0.32639094513627726
Stationary Combustion - Residential fuel oil - R1_89_R2_60,0.352908992084123
Stationary Combustion - Residential natural gas - R1_89_R2_60,0.2507511259545085
Stationary Combustion - Residential propane - R1_89_R2_60,0.027861236217167608
Stationary Combustion - Commercial fuel - R1_89_R2_60,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_60,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_60,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_60,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_60,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_60,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_83,0.25949812829925933
Mobile Combustion - Motorcycle - R1_89_R2_83,0.009241754300410469
Mobile Combustion - Trucks - R1_89_R2_83,0.4513572137273705
Mobile Combustion - Buses - R1_89_R2_83,0.00510326606146512
Electricity Consumption - Residential Electricity - R1_89_R2_83,0.15436423646850111
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_83,0.17727615639533578
Stationary Combustion - Residential fuel oil - R1_89_R2_83,0.19167918291331199
Stationary Combustion - Residential natural gas - R1_89_R2_83,0.13619310364893228
Stationary Combustion - Residential propane - R1_89_R2_83,0.015132567072103587
Stationary Combustion - Commercial fuel - R1_89_R2_83,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_83,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_83,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_83,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_83,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_83,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_89,0.20979045125487872
Mobile Combustion - Motorcycle - R1_89_R2_89,0.007471467396612287
Mobile Combustion - Trucks - R1_89_R2_89,0.3648983295779711
Mobile Combustion - Buses - R1_89_R2_89,0.004125719506823628
Electricity Consumption - Residential Electricity - R1_89_R2_89,0.12479528480064989
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_89,0.14331835489779943
Stationary Combustion - Residential fuel oil - R1_89_R2_89,0.15496243669694687
Stationary Combustion - Residential natural gas - R1_89_R2_89,0.1101048892320412
Stationary Combustion - Residential propane - R1_89_R2_89,0.012233876581337913
Stationary Combustion - Commercial fuel - R1_89_R2_89,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_89,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_89,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_89,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_89,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_89,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_58,0.48911729488246614
Mobile Combustion - Motorcycle - R1_89_R2_58,0.017419400644663796
Mobile Combustion - Trucks - R1_89_R2_58,0.8507445539238158
Mobile Combustion - Buses - R1_89_R2_58,0.009618935240144623
Electricity Consumption - Residential Electricity - R1_89_R2_58,0.2909547682016406
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_58,0.3341404989374449
Stationary Combustion - Residential fuel oil - R1_89_R2_58,0.3612881682280258
Stationary Combustion - Residential natural gas - R1_89_R2_58,0.25670475110938673
Stationary Combustion - Residential propane - R1_89_R2_58,0.028522750123265196
Stationary Combustion - Commercial fuel - R1_89_R2_58,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_58,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_58,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_58,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_58,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_58,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_85,0.24047826111570925
Mobile Combustion - Motorcycle - R1_89_R2_85,0.008564381633066602
Mobile Combustion - Trucks - R1_89_R2_85,0.4182750704622302
Mobile Combustion - Buses - R1_89_R2_85,0.004729223122012972
Electricity Consumption - Residential Electricity - R1_89_R2_85,0.1430501383870877
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_85,0.16428273339244936
Stationary Combustion - Residential fuel oil - R1_89_R2_85,0.17763009275317687
Stationary Combustion - Residential natural gas - R1_89_R2_85,0.1262108553772573
Stationary Combustion - Residential propane - R1_89_R2_85,0.014023428375250814
Stationary Combustion - Commercial fuel - R1_89_R2_85,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_85,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_85,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_85,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_85,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_85,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_62,0.4604439577577284
Mobile Combustion - Motorcycle - R1_89_R2_62,0.01639822974676017
Mobile Combustion - Trucks - R1_89_R2_62,0.8008716795500851
Mobile Combustion - Buses - R1_89_R2_62,0.009055048058465711
Electricity Consumption - Residential Electricity - R1_89_R2_62,0.2738982375003488
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_62,0.3145523075704565
Stationary Combustion - Residential fuel oil - R1_89_R2_62,0.34010850937079706
Stationary Combustion - Residential natural gas - R1_89_R2_62,0.24165604613188213
Stationary Combustion - Residential propane - R1_89_R2_62,0.02685067179243135
Stationary Combustion - Commercial fuel - R1_89_R2_62,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_62,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_62,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_62,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_62,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_62,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_50,0.5686703298824636
Mobile Combustion - Motorcycle - R1_89_R2_50,0.02025259874185419
Mobile Combustion - Trucks - R1_89_R2_50,0.9891148630142389
Mobile Combustion - Buses - R1_89_R2_50,0.011183417829143675
Electricity Consumption - Residential Electricity - R1_89_R2_50,0.33827743517812375
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_50,0.3884871578779649
Stationary Combustion - Residential fuel oil - R1_89_R2_50,0.42005029051003506
Stationary Combustion - Residential natural gas - R1_89_R2_50,0.2984567853623934
Stationary Combustion - Residential propane - R1_89_R2_50,0.03316186504026593
Stationary Combustion - Commercial fuel - R1_89_R2_50,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_50,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_50,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_50,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_50,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_50,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_86,0.23311100836850895
Mobile Combustion - Motorcycle - R1_89_R2_86,0.00830200463557192
Mobile Combustion - Trucks - R1_89_R2_86,0.4054608636908932
Mobile Combustion - Buses - R1_89_R2_86,0.004584339414537189
Electricity Consumption - Residential Electricity - R1_89_R2_86,0.138667677701743
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_86,0.1592497943929415
Stationary Combustion - Residential fuel oil - R1_89_R2_86,0.17218824623137585
Stationary Combustion - Residential natural gas - R1_89_R2_86,0.12234428021703025
Stationary Combustion - Residential propane - R1_89_R2_86,0.01359380891300336
Stationary Combustion - Commercial fuel - R1_89_R2_86,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_86,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_86,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_86,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_86,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_86,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_90,0.2030470184243922
Mobile Combustion - Motorcycle - R1_89_R2_90,0.007231307092685907
Mobile Combustion - Trucks - R1_89_R2_90,0.3531691619216404
Mobile Combustion - Buses - R1_89_R2_90,0.003993103783823483
Electricity Consumption - Residential Electricity - R1_89_R2_90,0.12078390765940811
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_90,0.13871157849854876
Stationary Combustion - Residential fuel oil - R1_89_R2_90,0.1499813768972098
Stationary Combustion - Residential natural gas - R1_89_R2_90,0.10656571516380697
Stationary Combustion - Residential propane - R1_89_R2_90,0.011840635018200776
Stationary Combustion - Commercial fuel - R1_89_R2_90,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_90,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_90,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_90,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_90,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_90,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_71,0.369391625978172
Mobile Combustion - Motorcycle - R1_89_R2_71,0.013155496227635528
Mobile Combustion - Trucks - R1_89_R2_71,0.6425001065266123
Mobile Combustion - Buses - R1_89_R2_71,0.007264421368272361
Electricity Consumption - Residential Electricity - R1_89_R2_71,0.2197351351845624
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_71,0.25234990358973114
Stationary Combustion - Residential fuel oil - R1_89_R2_71,0.27285239206373835
Stationary Combustion - Residential natural gas - R1_89_R2_71,0.19386880488739305
Stationary Combustion - Residential propane - R1_89_R2_71,0.021540978320821448
Stationary Combustion - Commercial fuel - R1_89_R2_71,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_71,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_71,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_71,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_71,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_71,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_77,0.3171895541314257
Mobile Combustion - Motorcycle - R1_89_R2_77,0.011296374063087023
Mobile Combustion - Trucks - R1_89_R2_77,0.5517026050033202
Mobile Combustion - Buses - R1_89_R2_77,0.006237820277391103
Electricity Consumption - Residential Electricity - R1_89_R2_77,0.188682375707993
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_77,0.21668805618637638
Stationary Combustion - Residential fuel oil - R1_89_R2_77,0.23429315256730876
Stationary Combustion - Residential natural gas - R1_89_R2_77,0.166471450508351
Stationary Combustion - Residential propane - R1_89_R2_77,0.018496827834261223
Stationary Combustion - Commercial fuel - R1_89_R2_77,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_77,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_77,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_77,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_77,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_77,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_57,0.5058450130268315
Mobile Combustion - Motorcycle - R1_89_R2_57,0.01801514082248297
Mobile Combustion - Trucks - R1_89_R2_57,0.8798398553163195
Mobile Combustion - Buses - R1_89_R2_57,0.009947900989729714
Electricity Consumption - Residential Electricity - R1_89_R2_57,0.3009053657498335
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_57,0.3455680402354608
Stationary Combustion - Residential fuel oil - R1_89_R2_57,0.3736441546350587
Stationary Combustion - Residential natural gas - R1_89_R2_57,0.2654840046091207
Stationary Combustion - Residential propane - R1_89_R2_57,0.02949822273434674
Stationary Combustion - Commercial fuel - R1_89_R2_57,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_57,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_57,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_57,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_57,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_57,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_82,0.26854316784573873
Mobile Combustion - Motorcycle - R1_89_R2_82,0.00956388391912455
Mobile Combustion - Trucks - R1_89_R2_82,0.46708967343530583
Mobile Combustion - Buses - R1_89_R2_82,0.005281144968125
Electricity Consumption - Residential Electricity - R1_89_R2_82,0.15974474010669887
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_82,0.18345527551173457
Stationary Combustion - Residential fuel oil - R1_89_R2_82,0.1983603324115788
Stationary Combustion - Residential natural gas - R1_89_R2_82,0.14094023618717444
Stationary Combustion - Residential propane - R1_89_R2_82,0.015660026243019383
Stationary Combustion - Commercial fuel - R1_89_R2_82,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_82,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_82,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_82,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_82,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_82,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_78,0.3083603041831574
Mobile Combustion - Motorcycle - R1_89_R2_78,0.010981929565110893
Mobile Combustion - Trucks - R1_89_R2_78,0.5363454782214381
Mobile Combustion - Buses - R1_89_R2_78,0.00606418506890425
Electricity Consumption - Residential Electricity - R1_89_R2_78,0.18343023598819425
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_78,0.2106563537423508
Stationary Combustion - Residential fuel oil - R1_89_R2_78,0.2277713967962237
Stationary Combustion - Residential natural gas - R1_89_R2_78,0.16183757140784322
Stationary Combustion - Residential propane - R1_89_R2_78,0.017981952378649246
Stationary Combustion - Commercial fuel - R1_89_R2_78,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_78,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_78,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_78,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_78,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_78,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_94,0.16022382895444232
Mobile Combustion - Motorcycle - R1_89_R2_94,0.0057062040099199254
Mobile Combustion - Trucks - R1_89_R2_94,0.2786847885323043
Mobile Combustion - Buses - R1_89_R2_94,0.003150946921660444
Electricity Consumption - Residential Electricity - R1_89_R2_94,0.09531024051198445
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_94,0.10945691495405019
Stationary Combustion - Residential fuel oil - R1_89_R2_94,0.11834988105121302
Stationary Combustion - Residential natural gas - R1_89_R2_94,0.08409070495744086
Stationary Combustion - Residential propane - R1_89_R2_94,0.009343411661937875
Stationary Combustion - Commercial fuel - R1_89_R2_94,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_94,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_94,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_94,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_94,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_94,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_75,0.3401791892312025
Mobile Combustion - Motorcycle - R1_89_R2_75,0.012115125860800227
Mobile Combustion - Trucks - R1_89_R2_75,0.5916895510027063
Mobile Combustion - Buses - R1_89_R2_75,0.006689932303551305
Electricity Consumption - Residential Electricity - R1_89_R2_75,0.20235791738578873
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_75,0.2323934262949413
Stationary Combustion - Residential fuel oil - R1_89_R2_75,0.2512745254206751
Stationary Combustion - Residential natural gas - R1_89_R2_75,0.17853716279890075
Stationary Combustion - Residential propane - R1_89_R2_75,0.01983746253321119
Stationary Combustion - Commercial fuel - R1_89_R2_75,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_75,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_75,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_75,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_75,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_75,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_69,0.39541385435321386
Mobile Combustion - Motorcycle - R1_89_R2_69,0.014082250661540216
Mobile Combustion - Trucks - R1_89_R2_69,0.6877617836389467
Mobile Combustion - Buses - R1_89_R2_69,0.007776172091795496
Electricity Consumption - Residential Electricity - R1_89_R2_69,0.2352146357137142
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_69,0.2701269899117145
Stationary Combustion - Residential fuel oil - R1_89_R2_69,0.292073800345957
Stationary Combustion - Residential natural gas - R1_89_R2_69,0.20752612129844317
Stationary Combustion - Residential propane - R1_89_R2_69,0.02305845792204924
Stationary Combustion - Commercial fuel - R1_89_R2_69,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_69,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_69,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_69,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_69,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_69,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_76,0.32628637020508233
Mobile Combustion - Motorcycle - R1_89_R2_76,0.011620347648637543
Mobile Combustion - Trucks - R1_89_R2_76,0.5675251220430615
Mobile Combustion - Buses - R1_89_R2_76,0.006416717416419965
Electricity Consumption - Residential Electricity - R1_89_R2_76,0.19409367896751023
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_76,0.22290254643932117
Stationary Combustion - Residential fuel oil - R1_89_R2_76,0.2410125469750416
Stationary Combustion - Residential natural gas - R1_89_R2_76,0.1712457570612138
Stationary Combustion - Residential propane - R1_89_R2_76,0.019027306340134865
Stationary Combustion - Commercial fuel - R1_89_R2_76,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_76,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_76,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_76,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_76,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_76,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_51,0.5577877535220149
Mobile Combustion - Motorcycle - R1_89_R2_51,0.01986502717231001
Mobile Combustion - Trucks - R1_89_R2_51,0.9701862897084504
Mobile Combustion - Buses - R1_89_R2_51,0.010969402094365296
Electricity Consumption - Residential Electricity - R1_89_R2_51,0.33180386019821667
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_51,0.3810527254159541
Stationary Combustion - Residential fuel oil - R1_89_R2_51,0.41201183813878356
Stationary Combustion - Residential natural gas - R1_89_R2_51,0.29274525341439883
Stationary Combustion - Residential propane - R1_89_R2_51,0.03252725037937765
Stationary Combustion - Commercial fuel - R1_89_R2_51,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_51,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_51,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_51,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_51,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_51,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_68,0.4003410469499703
Mobile Combustion - Motorcycle - R1_89_R2_68,0.014257727470056967
Mobile Combustion - Trucks - R1_89_R2_68,0.6963318798340354
Mobile Combustion - Buses - R1_89_R2_68,0.00787306980324385
Electricity Consumption - Residential Electricity - R1_89_R2_68,0.23814560992966094
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_68,0.27349300172496827
Stationary Combustion - Residential fuel oil - R1_89_R2_68,0.2957132880647803
Stationary Combustion - Residential natural gas - R1_89_R2_68,0.2101120730986597
Stationary Combustion - Residential propane - R1_89_R2_68,0.023345785899851083
Stationary Combustion - Commercial fuel - R1_89_R2_68,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_68,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_68,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_68,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_68,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_68,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_63,0.4474295996428532
Mobile Combustion - Motorcycle - R1_89_R2_63,0.015934737000729556
Mobile Combustion - Trucks - R1_89_R2_63,0.7782351986795717
Mobile Combustion - Buses - R1_89_R2_63,0.008799108901930433
Electricity Consumption - Residential Electricity - R1_89_R2_63,0.26615655756339923
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_63,0.3056615483203672
Stationary Combustion - Residential fuel oil - R1_89_R2_63,0.3304954090916163
Stationary Combustion - Residential natural gas - R1_89_R2_63,0.23482568540720106
Stationary Combustion - Residential propane - R1_89_R2_63,0.02609174282302234
Stationary Combustion - Commercial fuel - R1_89_R2_63,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_63,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_63,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_63,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_63,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_63,0.010113304927608827
Mobile Combustion - Automobile - R1_89_R2_93,0.17409067846977877
Mobile Combustion - Motorcycle - R1_89_R2_93,0.0062000573451305545
Mobile Combustion - Trucks - R1_89_R2_93,0.30280404750900525
Mobile Combustion - Buses - R1_89_R2_93,0.003423651094807509
Electricity Consumption - Residential Electricity - R1_89_R2_93,0.10355903078915352
Electricity Consumption - Commercial&Industrial Electricity - R1_89_R2_93,0.11893005373737298
Stationary Combustion - Residential fuel oil - R1_89_R2_93,0.128592677028594
Stationary Combustion - Residential natural gas - R1_89_R2_93,0.09136848104663259
Stationary Combustion - Residential propane - R1_89_R2_93,0.010152053449625845
Stationary Combustion - Commercial fuel - R1_89_R2_93,0.10455601385996205
Stationary Combustion - Industrial fuel - R1_89_R2_93,0.036965125225102924
Agriculture & Land management - Organic fertilizer - R1_89_R2_93,1.0760556426421091e-05
Agriculture & Land management - Synthetic fertilizer - R1_89_R2_93,0.0031645060384624286
Agriculture & Land management - Manure fertilizer - R1_89_R2_93,9.453606253171558e-06
Wastewater treatment - Wastewater - R1_89_R2_93,0.010113304927608827
Mobile Combustion - Automobile - R1_40_R2_91,0.6427699207302009
Mobile Combustion - Motorcycle - R1_40_R2_91,0.022891578132048458
Mobile Combustion - Trucks - R1_40_R2_91,1.1179997420018934
Mobile Combustion - Buses - R1_40_R2_91,0.012640653492537814
Electricity Consumption - Residential Electricity - R1_40_R2_91,0.3823560836015465
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_91,0.4391082962347126
Stationary Combustion - Residential fuel oil - R1_40_R2_91,0.4747842075559623
Stationary Combustion - Residential natural gas - R1_40_R2_91,0.3373466737897627
Stationary Combustion - Residential propane - R1_40_R2_91,0.03748296375441808
Stationary Combustion - Commercial fuel - R1_40_R2_91,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_91,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_91,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_91,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_91,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_91,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_72,0.7223809792884304
Mobile Combustion - Motorcycle - R1_40_R2_72,0.025726842677549405
Mobile Combustion - Trucks - R1_40_R2_72,1.256470974176987
Mobile Combustion - Buses - R1_40_R2_72,0.014206277167437687
Electricity Consumption - Residential Electricity - R1_40_R2_72,0.4297132662884989
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_72,0.49349459397128553
Stationary Combustion - Residential fuel oil - R1_40_R2_72,0.5335891891383625
Stationary Combustion - Residential natural gas - R1_40_R2_72,0.3791291607035734
Stationary Combustion - Residential propane - R1_40_R2_72,0.042125462300397036
Stationary Combustion - Commercial fuel - R1_40_R2_72,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_72,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_72,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_72,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_72,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_72,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_87,0.6593262876161339
Mobile Combustion - Motorcycle - R1_40_R2_87,0.023481215814100596
Mobile Combustion - Trucks - R1_40_R2_87,1.1467970041480964
Mobile Combustion - Buses - R1_40_R2_87,0.012966249464207828
Electricity Consumption - Residential Electricity - R1_40_R2_87,0.3922047516816959
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_87,0.4504187789138957
Stationary Combustion - Residential fuel oil - R1_40_R2_87,0.4870136247679773
Stationary Combustion - Residential natural gas - R1_40_R2_87,0.3460359965456681
Stationary Combustion - Residential propane - R1_40_R2_87,0.038448444060629784
Stationary Combustion - Commercial fuel - R1_40_R2_87,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_87,0.2004606695074271
